bid,ask,yieldbid,yieldask,changeprice,cusip
101.7206532,103.4496441,1.533611858,1.507980055,0.04119286497,'912866JK8'
102.0368109,103.5822756,1.528860012,1.506049168,0.3161577417,'912866JK8'
102.1876248,104.1415199,1.52660364,1.497961621,0.1508138671,'912866JK8'
102.7641499,103.6964201,1.518039123,1.504391375,0.5765251147,'912866JK8'
102.8975314,103.5712056,1.516071356,1.50621014,0.1333815188,'912866JK8'
102.4880503,104.4667227,1.522128672,1.493298497,-0.4094811108,'912866JK8'
102.3725459,103.3098979,1.523846053,1.510019883,-0.1155044131,'912866JK8'
101.56556,103.4106386,1.535953723,1.508548851,-0.8069859113,'912866JK8'
102.7433819,104.7082382,1.518345971,1.489854119,1.177821903,'912866JK8'
102.5693636,104.1090487,1.520921984,1.49842883,-0.174018275,'912866JK8'
102.1481647,103.566984,1.527193372,1.506271535,-0.4211989911,'912866JK8'
102.6716627,103.9108072,1.519406581,1.501287539,0.5234980633,'912866JK8'
102.3417485,102.8589439,1.524304619,1.51664011,-0.3299141857,'912866JK8'
102.797668,104.424984,1.517544153,1.493895369,0.4559194338,'912866JK8'
101.4964844,103.3556569,1.536999049,1.509351347,-1.301183536,'912866JK8'
101.7140335,103.0678628,1.533711668,1.513565876,0.2175490703,'912866JK8'
102.3058104,103.5816395,1.524840079,1.506058417,0.5917768786,'912866JK8'
102.0588706,102.8604645,1.528529555,1.516617689,-0.2469398114,'912866JK8'
101.9292859,103.0571067,1.530472804,1.513723846,-0.1295846869,'912866JK8'
101.7081616,102.5698277,1.533800213,1.520915103,-0.2211242408,'912866JK8'
102.541811,103.2969103,1.52133065,1.51020974,0.8336493447,'912866JK8'
102.8084547,104.653487,1.517384931,1.490633561,0.2666437648,'912866JK8'
102.7707669,103.5090224,1.517941383,1.507114997,-0.03768788325,'912866JK8'
102.2876516,102.8015546,1.525110779,1.51748678,-0.4831153008,'912866JK8'
102.6226868,104.3802304,1.520131707,1.494535885,0.3350351957,'912866JK8'
101.684511,103.6745165,1.534156958,1.504709212,-0.9381757715,'912866JK8'
101.6158113,102.2497927,1.535194159,1.525675465,-0.06869969182,'912866JK8'
102.7131738,104.2073204,1.51879252,1.497015751,1.097362462,'912866JK8'
101.7465036,103.3536427,1.533222218,1.509380762,-0.966670117,'912866JK8'
102.1015726,104.0915401,1.527890277,1.498680871,0.3550689629,'912866JK8'
102.6259963,103.6723139,1.520082686,1.50474118,0.524423656,'912866JK8'
101.4120249,102.2573632,1.538279116,1.525562513,-1.213971341,'912866JK8'
102.1293117,103.2350933,1.52747529,1.511114051,0.7172867483,'912866JK8'
101.7686152,102.8558605,1.53288909,1.516685576,-0.3606964403,'912866JK8'
102.2004462,103.020999,1.526412122,1.51425439,0.4318309982,'912866JK8'
102.1791565,102.8894554,1.52673016,1.516190356,-0.02128968469,'912866JK8'
102.0570265,102.8540125,1.528557173,1.516712827,-0.1221300066,'912866JK8'
101.4495795,102.2547226,1.537709676,1.525601909,-0.6074470277,'912866JK8'
101.4336445,102.4155801,1.537951247,1.523205744,-0.01593504203,'912866JK8'
101.5455316,102.0466077,1.536256668,1.528713236,0.1118870953,'912866JK8'
102.695948,103.6917386,1.519047276,1.504459295,1.150416395,'912866JK8'
102.1597765,104.0268681,1.527019786,1.499612579,-0.5361714968,'912866JK8'
102.1473104,103.8353005,1.527206143,1.502379241,-0.01246600986,'912866JK8'
101.1946684,102.6819977,1.541583192,1.519253652,-0.9526420098,'912866JK8'
102.1365236,103.5553757,1.527367435,1.506440385,0.941855137,'912866JK8'
101.8665347,103.2871106,1.531415596,1.510353026,-0.2699888428,'912866JK8'
102.1584528,102.7470874,1.527039571,1.518291214,0.2919180877,'912866JK8'
101.1832315,102.352215,1.541757441,1.524148744,-0.9752213473,'912866JK8'
101.5199684,102.6436803,1.536643505,1.519820797,0.3367368902,'912866JK8'
101.6374494,102.7560258,1.534867323,1.518159142,0.117481088,'912866JK8'
101.3207075,102.3113013,1.539665522,1.524758243,-0.3167419217,'912866JK8'
102.0965275,103.7699195,1.527965777,1.503325827,0.7758200238,'912866JK8'
101.9723486,103.3135717,1.529826488,1.509966188,-0.1241789074,'912866JK8'
101.5545914,102.5408501,1.536119616,1.521344906,-0.4177572013,'912866JK8'
101.75107,102.8486546,1.533153411,1.51679184,0.1964785286,'912866JK8'
101.1447683,102.437004,1.542343738,1.522887179,-0.6063017065,'912866JK8'
101.44574,102.105857,1.537767874,1.527826165,0.3009717758,'912866JK8'
101.5880369,102.4636816,1.535613885,1.522490678,0.1422968745,'912866JK8'
102.5291311,104.501893,1.521518794,1.492795925,0.9410942294,'912866JK8'
102.0809567,103.729357,1.528198844,1.50391369,-0.448174459,'912866JK8'
102.4410688,103.338768,1.522826751,1.509598024,0.360112163,'912866JK8'
101.9970764,103.6830766,1.529455604,1.504584983,-0.4439924947,'912866JK8'
101.5309267,103.2758346,1.536477654,1.510517931,-0.4661496975,'912866JK8'
102.1962584,104.0543171,1.526474672,1.49921699,0.6653317001,'912866JK8'
101.4622462,103.3279003,1.537517706,1.509756799,-0.7340121937,'912866JK8'
101.2024624,103.105137,1.541464469,1.513018696,-0.2597837138,'912866JK8'
102.4345084,103.3893592,1.522924281,1.508859337,1.232045947,'912866JK8'
102.5237159,103.4519152,1.52159916,1.507946949,0.08920748728,'912866JK8'
101.9262043,103.0411513,1.530519076,1.51395824,-0.5975116033,'912866JK8'
101.4480562,103.3301802,1.537732766,1.509723488,-0.4781481108,'912866JK8'
101.3093476,102.122942,1.539838166,1.527570562,-0.1387085561,'912866JK8'
102.2561664,103.7609968,1.525580369,1.503455102,0.9468187572,'912866JK8'
101.1284443,102.7472486,1.5425927,1.518288831,-1.127722028,
101.4452305,103.1310864,1.537775599,1.512637997,0.3167861159,
102.5766798,103.0953263,1.520813505,1.513162678,1.131449366,
101.7592212,102.7213178,1.533030601,1.518672106,-0.8174586119,
101.238705,101.9664643,1.540912638,1.529914772,-0.5205162129,
102.0683908,103.2094176,1.528386985,1.511489975,0.8296857677,
102.0028996,103.6529266,1.529368288,1.505022628,-0.06549113454,
101.4351675,102.6327092,1.537928155,1.519983261,-0.5677321454,
101.6763614,103.2821073,1.534279924,1.510426191,0.2411939116,
102.0449722,102.7254005,1.528737738,1.518611747,0.3686108449,
102.2631159,103.3055595,1.525476694,1.510083297,0.2181436668,
102.0686502,103.4424026,1.528383099,1.508085622,-0.1944656784,
102.5901636,104.3213889,1.520613619,1.495378864,0.5215133897,
101.4582724,103.3478689,1.537577926,1.509465087,-1.131891266,
102.4869761,104.3920922,1.522144627,1.494366065,1.028703726,
102.1599956,103.3816119,1.527016511,1.50897241,-0.3269804925,
101.5419243,103.4642542,1.536311243,1.507767114,-0.6180712604,
101.2564786,102.3202571,1.540642161,1.524624785,-0.285445758,
102.5738693,103.9096051,1.520855176,1.501304907,1.317390727,
101.6270331,102.5224631,1.535024641,1.521617754,-0.9468362096,
101.8687645,103.5887739,1.531382076,1.505954691,0.2417313876,
102.3362508,103.2887405,1.524386508,1.510329193,0.4674863338,
101.9396173,103.1896612,1.530317694,1.51177936,-0.3966335275,
102.1312776,103.8763682,1.527445887,1.501785273,0.1916603668,
102.0735271,103.4116898,1.528310077,1.508533516,-0.05775056757,
102.1442174,103.8886152,1.527252388,1.501608234,0.07069034337,
101.2317631,102.8552765,1.541018305,1.516694187,-0.912454289,
102.1593296,102.9049347,1.527026465,1.515962286,0.9275665109,
101.967968,102.732708,1.529892211,1.518503727,-0.1913616859,
102.1147445,103.8350119,1.527693192,1.502383417,0.1467765892,
102.4255664,103.7421841,1.523057236,1.50372774,0.3108218449,
101.8653532,103.5645058,1.531433358,1.506307579,-0.5602131677,
101.6683328,103.6411332,1.534401083,1.505193886,-0.1970203973,
102.1373379,103.0140357,1.527355258,1.514356747,0.4690050426,
101.5878146,102.2179869,1.535617245,1.526150188,-0.5495232893,
101.5554917,102.2554253,1.536105999,1.525591425,-0.03232288128,
101.4179305,102.4934381,1.538189541,1.522048659,-0.1375612044,
102.1220366,103.3204285,1.527584107,1.50986598,0.7041060724,
101.9705603,103.5827928,1.529853317,1.506041648,-0.1514762284,
102.0700795,103.2971195,1.528361698,1.510206681,0.09951913992,
101.5863112,102.7203618,1.535639972,1.518686239,-0.4837683269,
102.6061583,103.2378448,1.520376579,1.511073776,1.01984717,
101.9718932,102.9849244,1.52983332,1.514784818,-0.634265101,
102.1945103,102.8000911,1.526500783,1.517508383,0.2226170566,
102.5696592,104.2721307,1.520917601,1.496085281,0.375148917,
101.2207553,101.9078372,1.541185892,1.530794926,-1.348903899,
101.3758559,102.5352991,1.538827944,1.521427268,0.155100651,
102.1046205,103.0559187,1.527844668,1.513741297,0.7287645587,
101.6920102,102.7603954,1.534043823,1.518094587,-0.4126103421,
101.7101399,103.1836428,1.533770381,1.511867538,0.0181297121,
102.1586143,103.5540722,1.527037158,1.506459347,0.4484744212,
101.2274474,101.816355,1.541084005,1.532170348,-0.9311669142,
102.581901,103.6054782,1.5207361,1.505711887,1.354453591,
101.5728401,103.4148669,1.535843636,1.508487171,-1.009060909,
101.5229899,102.1331363,1.536597771,1.52741809,-0.04985012574,
101.7732214,103.5826183,1.532819713,1.506044185,0.2502314622,
101.8740627,103.2475237,1.531302432,1.510932122,0.100841321,
101.2673437,102.9591555,1.540476864,1.515163942,-0.6067190622,
102.1984659,103.4480724,1.5264417,1.508002966,0.9311222443,
102.5694519,103.27597,1.520920674,1.51051595,0.3709860239,
102.4607659,104.2301477,1.522534002,1.496687891,-0.1086860008,
101.8009904,102.6669519,1.532401594,1.519476299,-0.65977549,
102.4187734,103.5031443,1.523158253,1.507200589,0.6177829559,
101.2029661,102.9106733,1.541456798,1.515877751,-1.215807312,
102.3924267,104.2151771,1.523550179,1.496902892,1.189460606,
101.3953721,102.8354297,1.538531757,1.516986903,-0.9970545517,
101.8641702,103.2429322,1.531451144,1.510999316,0.4687980772,
101.8507594,102.6404248,1.531652791,1.519869002,-0.01341078202,
101.9020843,103.2370743,1.530881346,1.511085054,0.05132487521,
102.2965993,103.3776982,1.524977381,1.509029537,0.3945149683,
101.7305195,103.7141977,1.533463122,1.504133508,-0.5660798233,
102.5555187,104.2993555,1.521127308,1.495694765,0.8249992162,
102.4033586,103.7556412,1.523387535,1.503532706,-0.1521600623,
101.673794,103.2033708,1.534318666,1.511578535,-0.7295645965,
101.462278,102.2115741,1.537517223,1.52624594,-0.2115159732,
102.0766751,103.3086921,1.528262944,1.510037508,0.6143970689,
101.686497,102.8155954,1.534126994,1.517279546,-0.3901780649,
102.4241692,103.5565932,1.523078012,1.506422673,0.7376721623,
102.5615047,104.0906769,1.521038527,1.498693299,0.1373354781,
102.3228484,104.070174,1.524586175,1.498988557,-0.2386563066,
101.9121208,103.3716126,1.530730583,1.509118375,-0.4107276067,
102.078052,102.8076234,1.52824233,1.517397202,0.165931199,
101.7599964,102.6822271,1.533018922,1.519250258,-0.3180555588,
102.2465401,103.21732,1.525723998,1.511374253,0.48654374,
102.3772789,103.5874289,1.523775604,1.505974245,0.1307387731,
102.372212,103.9440571,1.523851023,1.500807303,-0.005066909322,
101.216663,101.990781,1.541248203,1.529550009,-1.155548992,
101.9569367,102.8456368,1.530057738,1.516836346,0.7402737252,
101.9034208,103.1675976,1.530861268,1.512102672,-0.05351595728,
101.4348535,102.7577939,1.537932915,1.51813302,-0.4685672667,
102.2772491,103.1116614,1.525265896,1.51292296,0.8423955607,
101.6816804,102.5928651,1.534199666,1.520573579,-0.595568726,
101.5708947,103.5304924,1.535873052,1.506802454,-0.1107856486,
101.4006304,101.9738361,1.538451974,1.529804174,-0.1702642988,
102.2085125,103.5496827,1.526291658,1.506523206,0.8078820568,
101.5834679,102.6903551,1.535682953,1.519130009,-0.625044534,
101.8995839,103.3811528,1.530918911,1.50897911,0.3161159401,
101.649044,102.8170149,1.534692249,1.517258599,-0.2505398492,
101.6939692,102.3732642,1.53401427,1.523835361,0.04492522592,
101.3123375,102.8566669,1.539792723,1.516673685,-0.3816317643,
102.4502875,103.9925645,1.522689724,1.50010725,1.137950033,
102.2345826,102.7627381,1.52590245,1.518059979,-0.2157049558,
101.2533139,101.8875253,1.540690314,1.531100098,-0.98126864,
101.5495009,102.1544885,1.53619662,1.527098832,0.2961869362,
101.6964574,103.2539674,1.533976738,1.510837829,0.1469565571,
101.9519621,103.4678514,1.530132396,1.507714696,0.2555046683,
101.1226245,101.7599567,1.542681479,1.533019521,-0.829337553,
101.1735825,102.6819646,1.54190448,1.519254141,0.05095792613,
101.3908991,103.2947878,1.538599631,1.510240771,0.2173166795,
101.354828,102.1277091,1.539147202,1.527499259,-0.03607111538,
101.5074621,103.2822603,1.536832828,1.510423955,0.1526340689,
102.0551235,102.7195324,1.528585677,1.518698502,0.5476614016,
102.027047,103.2427857,1.529006323,1.511001461,-0.02807650185,
101.9212766,103.2555473,1.530593073,1.510814713,-0.1057703557,
101.9959736,103.201953,1.529472139,1.5115993,0.07469699289,
102.3602106,103.2033545,1.52402969,1.511578773,0.3642369521,
101.8694223,103.4250125,1.531372186,1.508339194,-0.4907882344,
101.9345561,103.1302512,1.530393676,1.512650248,0.06513371663,
102.2941081,103.8073269,1.525014518,1.502784097,0.3595520717,
101.6190888,102.646446,1.535144644,1.519779847,-0.6750192893,
101.9028847,103.0701724,1.530869322,1.51353196,0.2837958655,
102.0223059,103.4086145,1.529077378,1.508578379,0.1194211605,
102.3200549,103.6993599,1.524627798,1.504348726,0.297749029,
102.1906181,102.878588,1.526558924,1.516350517,-0.1294368025,
101.4252846,102.8209813,1.538078011,1.51720007,-0.7653334952,
102.1726951,103.1481806,1.526826711,1.512387316,0.7474104934,
101.5700137,103.4341718,1.535886373,1.508205628,-0.6026813867,
101.1284322,102.2261206,1.542592885,1.526028759,-0.4415814964,
100.8831284,101.6151171,1.546343799,1.535204648,-0.245303815,
100.9208175,101.7367615,1.545766314,1.533369036,0.03768905752,
101.042406,102.4696169,1.543906229,1.522402491,0.1215885171,
101.3296604,103.0027114,1.539529485,1.514523238,0.2872544728,
101.9248632,103.7433549,1.530539214,1.50371077,0.5952027783,
101.7737037,102.4747279,1.532812449,1.52232656,-0.1511595439,
100.8826365,102.0996101,1.546351338,1.527919645,-0.8910671429,
100.7220703,102.4321899,1.548816457,1.522958751,-0.1605662765,
101.0213927,101.6434807,1.544227375,1.534776249,0.2993224104,
100.8173101,102.8061633,1.547353325,1.517418751,-0.2040825758,
100.7855151,101.3097773,1.547841471,1.539831634,-0.03179499081,
101.1204915,102.8745455,1.54271402,1.516410102,0.3349764426,
101.8784318,102.7385784,1.531236762,1.518416962,0.7579402607,
101.8238427,102.9449776,1.532057678,1.515372616,-0.0545890884,
101.5674472,103.2380265,1.535925184,1.511071116,-0.256395535,
100.7583807,101.4761796,1.548258307,1.537306594,-0.809066436,
101.7403109,102.8782818,1.533315542,1.516355029,0.9819301699,
100.5527765,102.3920716,1.551424092,1.523555462,-1.187534424,
100.6955034,102.6736305,1.549225087,1.519377461,0.1427269016,
100.8753847,102.6155065,1.546462504,1.520238074,0.1798813095,
101.559838,103.1915881,1.536040261,1.511751131,0.684453252,
101.8139289,102.5896489,1.532206857,1.520621249,0.2540909427,
100.4354769,102.2784177,1.553236016,1.525248469,-1.378452003,
101.6167639,102.7649986,1.535179767,1.518026586,1.181287043,
100.3838283,101.4098236,1.554035172,1.538312506,-1.23293559,
101.2359472,103.2087659,1.540954614,1.511499519,0.8521188782,
101.1560383,102.4636633,1.542171903,1.52249095,-0.07990897242,
100.3755339,101.6407664,1.554163588,1.534817234,-0.7805043237,
100.678912,101.9683587,1.549480392,1.529886349,0.3033780516,
100.5585692,101.3162168,1.551334722,1.539733766,-0.1203428098,
100.7010968,102.1062742,1.549139036,1.527819923,0.1425275843,
101.5831847,102.7607702,1.535687234,1.51808905,0.8820879805,
100.6972265,101.4456619,1.549198576,1.537769059,-0.8859581922,
101.1420158,101.9168446,1.542385711,1.530659633,0.4447892872,
101.6174781,103.0378632,1.535168978,1.514006553,0.4754622802,
100.8298372,101.782755,1.547161081,1.532676139,-0.7876408917,
101.3566068,102.6482912,1.539120191,1.519752528,0.5267695588,
100.2618765,101.1173738,1.555925396,1.542761586,-1.094730243,
101.4000277,102.9903037,1.538461119,1.514705699,1.138151127,
101.0696964,102.2430037,1.543489351,1.525776771,-0.3303312993,
101.4848788,103.4004125,1.537174817,1.508698043,0.4151824324,
100.1328451,101.4078574,1.557930365,1.538342334,-1.352033671,
101.2912482,102.9313615,1.540113315,1.515573075,1.158403049,
100.5426603,101.5670017,1.55158019,1.535931921,-0.7485878462,
100.652869,101.3464413,1.549881306,1.539274571,0.1102086501,
100.9796668,102.3068322,1.544865467,1.524824849,0.3267977724,
100.5475821,101.4739945,1.551504241,1.537339697,-0.4320846507,
100.4179449,101.9731068,1.553507197,1.529815114,-0.1296372494,
100.6957369,101.3254006,1.549221494,1.539594209,0.2777920792,
100.8486547,101.8662772,1.546872395,1.531419468,0.1529177415,
100.4594474,102.2929172,1.5528654,1.525032273,-0.3892072325,
101.0405824,102.6403183,1.543934094,1.519870579,0.5811349205,
100.3972414,102.1255886,1.553827554,1.527530976,-0.6433409813,
99.72813664,100.2824667,1.56425263,1.555605931,-0.6691047326,
100.7871365,102.73202,1.54781657,1.518513896,1.058999882,
101.0366552,102.2612389,1.543994105,1.525504695,0.24951869,
100.6865493,101.6781501,1.54936286,1.534252933,-0.350105891,
99.92118978,100.608814,1.561230409,1.550559974,-0.7653595492,
100.1496872,101.5362415,1.55766837,1.536397228,0.2284973918,
100.4081224,101.3513228,1.553659169,1.539200434,0.2584352097,
100.5721966,101.998146,1.551124518,1.529439565,0.1640742644,
100.9890238,102.3167984,1.544722328,1.524676323,0.4168271689,
100.2788358,101.3914833,1.555662257,1.538590767,-0.7101880534,
100.1230989,101.9355048,1.558082018,1.530379432,-0.1557368719,
100.4128106,101.9317134,1.55358663,1.530436356,0.2897116773,
99.95837179,100.7010689,1.560649671,1.549139465,-0.4544387747,
99.425161,100.7061637,1.569019335,1.549061092,-0.5332107917,
100.0824478,101.4833033,1.558714874,1.537198682,0.6572867709,
99.49920283,101.0179112,1.567851757,1.544280595,-0.5832449394,
100.3612477,101.3748196,1.554384821,1.538843675,0.8620448556,
99.57852883,101.3180038,1.566602779,1.539706609,-0.7827188568,
100.7185431,102.7134902,1.548870697,1.51878784,1.140014242,
99.29744282,101.0238438,1.571037436,1.544189908,-1.421100249,
99.55043032,101.3515293,1.567044959,1.539197298,0.2529874948,
100.0399466,101.0596378,1.559377082,1.543642976,0.489516246,
100.3570645,101.6394242,1.554449613,1.534837503,0.3171179058,
100.0775207,101.4616583,1.558791614,1.537526614,-0.2795437759,
99.10903287,99.95915962,1.574024037,1.56063737,-0.9684878228,
99.75693677,100.8666445,1.563801025,1.546596507,0.6479038969,
100.3476817,100.9761374,1.554594957,1.544919463,0.5907449552,
100.027209,101.1460073,1.559575655,1.542324845,-0.3204727445,
99.5475175,100.0829057,1.567090812,1.558707743,-0.4796914755,
99.70953943,101.3615904,1.564544384,1.539044518,0.1620219336,
100.3444891,102.2802729,1.554644419,1.525220803,0.6349496883,
100.3257329,102.1005717,1.554935064,1.527905255,-0.01875617422,
99.35651437,99.98259232,1.57010339,1.560271607,-0.9692185745,
100.0090525,100.5976808,1.559858794,1.550731576,0.6525381013,
99.49204903,101.4439637,1.567964491,1.537794801,-0.5170034446,
99.02685829,100.8722377,1.575330195,1.546510749,-0.4651907395,
99.35880441,100.6808102,1.570067202,1.549451178,0.3319461173,
98.74661923,99.39561082,1.579800921,1.569485802,-0.6121851783,
100.1479037,100.913749,1.55769611,1.545874586,1.401284453,
98.97600614,99.56152109,1.576139572,1.566870396,-1.171897541,
98.67882527,100.6678855,1.58088627,1.549650111,-0.2971808725,
100.0037732,101.9572115,1.55994114,1.530053615,1.324947921,
99.14741524,100.255621,1.573414694,1.55602248,-0.8563579457,
99.86100442,100.6278326,1.562171349,1.550266919,0.7135891743,
99.02305996,99.91977669,1.575390622,1.561252488,-0.8379444566,
99.81204838,101.6894831,1.562937566,1.534081944,0.7889884207,
98.49179265,99.43729493,1.58388832,1.568827874,-1.320255736,
98.87108505,99.77817892,1.577812157,1.563468102,0.3792923978,
99.83966718,101.4749923,1.562505209,1.537324581,0.9685821336,
98.72376566,99.92261166,1.580166629,1.561208193,-1.115901515,
98.71516541,100.448798,1.580304296,1.553030033,-0.008600253098,
99.31373637,100.9978919,1.57077969,1.544586695,0.5985709614,
98.80071309,99.56662344,1.578935972,1.566790101,-0.5130232792,
98.53110376,99.45555982,1.583256394,1.568539761,-0.269609336,
98.56156324,99.63246906,1.582767104,1.565754633,0.030459481,
98.41402021,99.03198046,1.58514,1.575248715,-0.1475430322,
98.92536381,99.55558494,1.576946437,1.566963823,0.5113436005,
99.54556449,101.1128281,1.567121557,1.542830943,0.6202006813,
99.47766111,101.3434644,1.568191273,1.539319787,-0.06790337554,
99.39596273,101.3756991,1.569480246,1.538830325,-0.08169838582,
