bid,ask,yieldbid,yieldask,changeprice,cusip
102.6012627,103.9190379,1.198815656,1.183613729,0.05264031008,'912876O33'
102.4862831,103.407133,1.20016061,1.18947307,-0.1149795812,'912876O33'
103.5501574,104.4700126,1.18783016,1.177371352,1.063874278,'912876O33'
103.4049225,104.3409476,1.189498499,1.178827707,-0.145234925,'912876O33'
102.9213947,104.4508251,1.195086798,1.177587635,-0.4835277658,'912876O33'
103.1418301,104.5466469,1.19253265,1.176508321,0.220435456,'912876O33'
102.7498981,104.3098171,1.197081479,1.17917952,-0.3919320026,'912876O33'
102.566279,103.241852,1.199224552,1.19137731,-0.183619121,'912876O33'
103.015582,103.792404,1.193994128,1.18505782,0.4493029367,'912876O33'
102.1184919,103.2014783,1.204483122,1.191843392,-0.8970900231,'912876O33'
103.1531716,104.778317,1.192401534,1.173907002,1.034679646,'912876O33'
102.295225,103.9793545,1.202402165,1.182927136,-0.8579465596,'912876O33'
102.4964257,103.7345476,1.200041846,1.185718768,0.2012007209,'912876O33'
102.3015571,103.7347279,1.202327741,1.185716707,-0.1948686783,'912876O33'
102.2999342,103.4837942,1.202346814,1.188591905,-0.001622855215,'912876O33'
102.2754856,104.1617906,1.202634231,1.180855276,-0.02444862466,'912876O33'
102.2858628,103.9833246,1.20251222,1.182881972,0.01037725105,'912876O33'
102.2883175,104.1873601,1.202483362,1.180565472,0.00245470262,'912876O33'
103.3265931,104.3980393,1.190400228,1.178183046,1.038275533,'912876O33'
102.2296038,102.8625851,1.203173987,1.195770064,-1.096989287,'912876O33'
102.8971515,104.4341347,1.195368367,1.177775833,0.6675477104,'912876O33'
103.2005037,103.7290426,1.191854648,1.185781695,0.3033521571,'912876O33'
103.3136499,104.1761333,1.190549362,1.180692699,0.1131462856,'912876O33'
102.1639772,102.8878331,1.203946864,1.19547663,-1.149672715,'912876O33'
102.0156547,102.5401662,1.205697306,1.199529946,-0.1483225248,'912876O33'
102.3340903,103.5422737,1.201945506,1.187920601,0.318435608,'912876O33'
102.2514794,102.9202594,1.202916581,1.195099981,-0.08261092442,'912876O33'
103.1299775,104.4205292,1.192669706,1.177929291,0.8784981263,'912876O33'
102.9858431,104.1619922,1.194338914,1.180852991,-0.1441343692,'912876O33'
102.9726475,104.7140176,1.194491965,1.174627838,-0.01319566729,'912876O33'
103.1691621,104.1492648,1.192216719,1.180997295,0.196514643,'912876O33'
102.7648242,104.4906627,1.196907609,1.177138673,-0.4043379206,'912876O33'
102.6869395,104.0350271,1.197815424,1.182294112,-0.07788465757,'912876O33'
102.565406,104.4590652,1.199234759,1.177494742,-0.1215335257,'912876O33'
102.8462956,103.9856906,1.195959458,1.182855057,0.2808896167,'912876O33'
102.7508856,103.9703993,1.197069974,1.183029024,-0.09540998206,'912876O33'
102.6546262,103.74156,1.198192469,1.18563862,-0.09625948796,'912876O33'
102.8462109,104.7493404,1.195960443,1.174231738,0.1915847862,'912876O33'
102.9027042,104.8219891,1.195303865,1.173417916,0.05649323036,'912876O33'
102.2070779,103.5435662,1.20343916,1.187905772,-0.6956262614,'912876O33'
102.1812375,103.8240848,1.203743495,1.184696212,-0.02584039489,'912876O33'
101.8445343,103.1733695,1.207723132,1.192168101,-0.3367031764,'912876O33'
102.4359696,103.9776459,1.200750092,1.182946574,0.5914352995,'912876O33'
102.4010342,103.8486609,1.201159744,1.18441585,-0.03493548068,'912876O33'
103.0018601,104.9266455,1.194153192,1.172247521,0.6008259675,'912876O33'
101.6147191,102.6001333,1.210454559,1.198828852,-1.387141031,'912876O33'
102.7517056,104.6089281,1.197060421,1.175807861,1.136986543,'912876O33'
102.0457162,103.2446009,1.205342121,1.19134559,-0.7059894716,'912876O33'
103.0487611,104.1009152,1.193609691,1.181545809,1.00304498,'912876O33'
102.8846261,103.4715196,1.195513894,1.188732904,-0.1641350256,'912876O33'
102.606496,103.8829741,1.198754511,1.18402463,-0.2781300757,'912876O33'
101.8191399,102.3984345,1.208024347,1.201190239,-0.7873561646,'912876O33'
102.1315676,103.1637279,1.204328915,1.192279521,0.3124277271,'912876O33'
101.6998563,103.2975968,1.209441237,1.190734381,-0.431711325,'912876O33'
101.7584206,102.6779467,1.208745176,1.197920332,0.05856428981,'912876O33'
102.6208869,103.1442308,1.198586406,1.192504894,0.8624663201,'912876O33'
102.2756185,103.2427817,1.202632668,1.191366582,-0.3452683798,'912876O33'
102.0147194,103.1789252,1.20570836,1.192103908,-0.2608991345,'912876O33'
102.4950889,103.8209667,1.200057499,1.184731793,0.4803694827,'912876O33'
101.9540738,103.3123672,1.206425555,1.190564144,-0.5410151046,'912876O33'
102.3259114,103.8972325,1.202041578,1.18386214,0.3718376247,'912876O33'
101.5561216,102.4301254,1.211152986,1.200818603,-0.7697897393,'912876O33'
102.1841047,104.1255452,1.203709719,1.181266324,0.6279831079,'912876O33'
102.1964508,103.4784343,1.203564302,1.18865347,0.01234605614,'912876O33'
101.799065,103.4498956,1.208262571,1.188981384,-0.3973858462,'912876O33'
101.6615441,103.6289236,1.209897028,1.186927315,-0.1375209091,'912876O33'
101.7658832,102.7402358,1.208656537,1.19719406,0.1043391495,'912876O33'
102.8993028,104.8309757,1.195343376,1.173317325,1.133419588,'912876O33'
102.3407206,103.9177762,1.201867636,1.1836281,-0.5585821604,'912876O33'
102.167283,103.1648916,1.203907908,1.192266071,-0.1734375952,'912876O33'
101.4837413,102.570222,1.212016807,1.199178452,-0.6835417736,'912876O33'
102.1278226,103.6072823,1.204373078,1.187175238,0.6440813133,'912876O33'
101.5208035,102.1776457,1.211574336,1.20378581,-0.6070191177,'912876O33'
102.7981254,104.6120997,1.196519874,1.175772214,1.277321942,'912876O33'
102.021185,103.2835619,1.205631948,1.190896186,-0.7769403899,'912876O33'
102.2316305,103.2964593,1.203150135,1.190747493,0.2104454496,'912876O33'
102.5740656,103.753383,1.199133517,1.185503513,0.3424351004,'912876O33'
101.3846297,102.9999026,1.21320165,1.194175887,-1.189435903,
102.5913147,103.1638067,1.198931901,1.192278609,1.206685041,
102.3091104,103.5589857,1.202238975,1.187728899,-0.2822043303,
102.5683333,103.3617999,1.199200533,1.189994757,0.2592229427,
102.1091854,102.8060765,1.204592902,1.196427333,-0.4591478589,
101.3982695,102.3207124,1.213038453,1.202102655,-0.7109159373,
102.0042353,103.5619829,1.205832283,1.187694524,0.605965822,
101.3578802,103.1036696,1.213521827,1.192974027,-0.6463550866,
102.3570228,104.2465255,1.201676218,1.179895439,0.9991425401,
102.7656339,103.5207638,1.196898178,1.188167431,0.4086110935,
102.6495537,104.1794143,1.198251678,1.180655514,-0.11608015,
102.0543475,103.4366756,1.205240179,1.189133345,-0.5952062624,
102.1233432,102.6857769,1.204425904,1.197828986,0.06899577774,
102.6017278,103.1492295,1.198810221,1.192447104,0.4783845514,
102.6440083,103.2564309,1.198316415,1.191209099,0.04228045463,
102.6226338,103.3170017,1.198566003,1.190510739,-0.02137443083,
102.3027448,103.2424835,1.202313782,1.191370023,-0.3198889912,
102.2467021,103.0654656,1.202972785,1.193416235,-0.05604270482,
102.3292597,102.8870851,1.202002246,1.195485322,0.08255756413,
102.5841772,103.1462803,1.199015319,1.192481199,0.2549175388,
102.0621125,103.9141531,1.205148482,1.183669368,-0.5220646883,
102.1213615,102.8631889,1.204449277,1.195763046,0.05924892365,
102.5031871,103.4046296,1.199962688,1.189501868,0.3818256833,
102.6850494,103.4106189,1.197837472,1.189432974,0.1818623034,
101.3731462,103.2953212,1.21333908,1.190760613,-1.311903228,
101.9726361,103.2974356,1.206205947,1.190736239,0.5994898367,
102.0842366,103.0336199,1.204887298,1.193785097,0.1116005386,
101.2612856,103.1484225,1.214679423,1.192456434,-0.8229509732,
101.6556979,102.7133884,1.209966608,1.197506984,0.3944122596,
101.8856249,102.8899275,1.207236056,1.195452296,0.2299270481,
102.3152899,103.4030409,1.202166364,1.189520143,0.4296649408,
101.9088713,103.1337311,1.206960674,1.192626298,-0.4064185676,
102.3580902,103.3563401,1.201663687,1.190057619,0.4492188576,
101.6071317,103.4745609,1.210544948,1.188697965,-0.7509584393,
101.2707256,102.3696737,1.214566196,1.201527714,-0.3364060983,
102.4408078,104.4117918,1.200693382,1.178027864,1.1700822,
102.1755879,102.7165664,1.203810054,1.197469934,-0.2652199205,
102.1006156,103.6947408,1.20469401,1.186173947,-0.07497230231,
101.8053445,102.8509244,1.208188043,1.195905635,-0.2952710732,
101.4886789,102.5735825,1.21195784,1.199139165,-0.3166656501,
101.9831947,102.9250032,1.206081064,1.195044899,0.4945158312,
101.6274785,102.2142748,1.210302586,1.203354426,-0.3557162469,
102.45883,104.1163309,1.200482184,1.181370866,0.8313515191,
102.4811393,104.4060079,1.200220849,1.178093123,0.02230930392,
102.4339463,103.7998105,1.20077381,1.184973262,-0.04719299565,
101.5246112,103.1535499,1.211528895,1.19239716,-0.909335131,
101.2044171,102.7369686,1.215361972,1.197232133,-0.3201940258,
101.1067487,102.8044855,1.216536004,1.196445849,-0.09766846007,
101.5488724,102.183809,1.211239446,1.203713203,0.4421237747,
101.2231197,102.0127075,1.215137415,1.205732139,-0.3257527197,
101.805441,102.6419719,1.208186899,1.198340189,0.5823212556,
101.2435711,102.5846397,1.214891955,1.199009914,-0.5618698727,
102.4997998,103.3948922,1.200002344,1.18961389,1.256228646,
101.4281542,103.0935369,1.212681045,1.193091281,-1.071645547,
102.4184364,102.981392,1.200955651,1.194390536,0.9902822299,
101.2129631,103.0798244,1.215259352,1.193249996,-1.205473304,
101.6611668,103.363634,1.209901518,1.189973642,0.4482036286,
101.7547613,103.1818064,1.208788645,1.192070621,0.09359452489,
101.9564615,103.744608,1.206397302,1.185603786,0.2017001647,
102.0899721,103.1611917,1.204819607,1.192308832,0.1335106302,
102.3820231,104.2823087,1.201382785,1.179490573,0.2920510199,
101.9896836,103.0017493,1.20600433,1.194154477,-0.3923395493,
101.6013156,102.3335119,1.210614246,1.2019523,-0.388367992,
101.677766,103.5670259,1.209703997,1.187636692,0.07645047441,
101.3043853,102.8395443,1.214162641,1.196037971,-0.3733807097,
101.5240259,102.2044249,1.211535879,1.203470399,0.219640577,
101.7283256,103.0396846,1.209102768,1.193714834,0.2042996702,
101.1285178,101.6780607,1.216274129,1.209700491,-0.5998077257,
102.4291206,103.3648273,1.200830382,1.189959904,1.300602752,
102.3767124,103.401673,1.201445105,1.189535879,-0.05240816511,
102.3823702,103.6247826,1.201378711,1.186974746,0.005657778644,
102.0681648,103.1255001,1.205077021,1.192721488,-0.3142053754,
102.00553,103.9570755,1.205816978,1.183180648,-0.06263480931,
102.1036546,103.5073796,1.204658154,1.18832107,0.09812455367,
102.3188155,103.4533537,1.20212494,1.18894164,0.2151609442,
100.9574661,101.8684596,1.218334857,1.207439481,-1.361349455,
101.6958044,103.4215011,1.209489425,1.18930782,0.7383382944,
102.2625529,103.8977739,1.202786323,1.183855971,0.5667485731,
100.9980334,101.877301,1.217845495,1.207334694,-1.264519557,
101.2967792,102.6275483,1.214253809,1.198508607,0.2987458192,
101.340523,102.5889804,1.213729675,1.198959182,0.04374379921,
101.4782544,102.6524752,1.21208234,1.198217576,0.1377313824,
102.2971741,102.8212133,1.202379255,1.196251202,0.8189197646,
101.6569783,102.8113096,1.209951368,1.196366435,-0.6401958156,
101.0263686,102.8421497,1.217503922,1.196007672,-0.6306097646,
101.0285866,101.8880068,1.217477192,1.207207833,0.002218052926,
101.0778662,101.767781,1.216883623,1.208633998,0.04927955666,
101.8939356,103.3222394,1.207137591,1.190450388,0.8160694602,
102.0322291,103.9224455,1.205501449,1.183574919,0.1382934369,
101.7455918,102.4454984,1.208897583,1.200638407,-0.2866372466,
101.6235137,102.5925161,1.210349805,1.198917862,-0.1220781604,
101.2789875,102.8791008,1.214467117,1.195578101,-0.3445261188,
101.1048595,102.3423096,1.216558736,1.201848976,-0.1741280777,
101.4020813,102.4442928,1.212992854,1.200652536,0.2972217927,
101.8348645,102.9469953,1.207837812,1.194789607,0.4327832629,
101.6528082,103.2422541,1.210001004,1.191372671,-0.182056295,
101.390274,102.9767746,1.213134112,1.194444092,-0.2625342704,
102.1284327,103.4631784,1.204365882,1.18882874,0.7381587852,
101.9475205,103.1398446,1.206503105,1.192555608,-0.1809122516,
102.0851116,103.9787199,1.20487697,1.182934355,0.1375911416,
102.2220418,103.158652,1.203262994,1.192338186,0.1369301476,
101.7795531,103.3609638,1.208494204,1.190004383,-0.4424886762,
100.9100615,102.7146845,1.218907195,1.197491874,-0.869491623,
101.8976046,103.6536962,1.207094126,1.186643647,0.9875431561,
100.8426579,102.3515397,1.219721917,1.201740593,-1.054946761,
102.0469271,103.4981154,1.205327818,1.188427436,1.20426922,
100.9364553,102.1742544,1.218588464,1.203825765,-1.110471782,
100.7826124,102.5852453,1.220448618,1.199002836,-0.153842955,
102.0091601,102.7248676,1.205774068,1.197373166,1.22654777,
101.9856749,103.3711751,1.206051733,1.189886832,-0.02348523342,
102.1214255,104.0499346,1.204448522,1.182124722,0.1357506313,
101.6247982,103.0488721,1.210334507,1.193608406,-0.4966273366,
101.8091653,102.7052008,1.208142701,1.197602449,0.1843671394,
101.5015399,102.9216771,1.211804275,1.195083518,-0.307625403,
100.8824488,102.2658853,1.219240824,1.20274713,-0.6190911107,
101.0084001,102.0687104,1.217720506,1.20507058,0.1259512502,
100.8884961,102.8280189,1.219167743,1.196172028,-0.1199040196,
100.7177292,102.0312845,1.221234841,1.205512609,-0.1707668811,
101.8670537,103.4970207,1.207456145,1.188440007,1.149324542,
100.7674049,102.6820369,1.220632804,1.197872615,-1.099648846,
100.6665694,101.9641905,1.221855486,1.206305855,-0.1008355014,
101.0165272,102.4648608,1.217622536,1.200411527,0.3499578151,
100.8390928,101.970038,1.21976504,1.206236679,-0.1774344028,
100.8110832,101.3138325,1.220103942,1.214049424,-0.02800955287,
100.9907204,101.7453598,1.217933683,1.208900339,0.1796371529,
101.9256067,103.2731991,1.2067625,1.191015686,0.9348863275,
101.4326602,102.4067182,1.212627173,1.201093074,-0.4929465154,
101.3323057,102.6481074,1.213828099,1.198268561,-0.1003545119,
101.5556316,103.2624678,1.21115883,1.191139459,0.2233259426,
101.8939567,102.4171241,1.207137341,1.200971039,0.3383251158,
101.537326,102.0587196,1.211377183,1.205188547,-0.356630714,
100.8810634,101.6327108,1.219257568,1.210240277,-0.6562626244,
100.7890406,101.8616219,1.220370779,1.207520534,-0.09202282882,
100.8773504,101.6246888,1.219302445,1.21033581,0.088309815,
100.95336,102.533081,1.21838441,1.199612835,0.07600962106,
101.160614,102.0043429,1.215888231,1.205831011,0.2072540178,
101.2798972,103.1115377,1.214456209,1.192882996,0.1192831989,
101.5282747,103.2431818,1.211485178,1.191361966,0.2483775054,
101.3306157,102.8576548,1.213848343,1.195827382,-0.1976590252,
101.2786753,101.9704889,1.214470861,1.206231345,-0.05194041205,
101.2001432,102.7667677,1.2154133,1.196884973,-0.0785321244,
101.6602436,103.5976666,1.209912505,1.187285428,0.4601004828,
101.2797477,102.4856869,1.214458001,1.200167591,-0.3804959131,
100.5610882,101.434992,1.223137123,1.212599297,-0.7186595803,
101.0462847,101.8009381,1.217263954,1.20824034,0.4851965407,
101.0314166,101.6177696,1.21744309,1.210418222,-0.01486807791,
100.4194334,101.6887645,1.224862518,1.209573158,-0.6119832378,
100.9103713,101.9039862,1.218903453,1.207018534,0.490937891,
101.401931,102.3342111,1.212994651,1.201944087,0.4915597733,
100.8674442,101.7444362,1.219422193,1.208911314,-0.5344868449,
100.9982709,102.5373487,1.217842631,1.199562906,0.1308267467,
101.5665884,102.4589064,1.211028173,1.200481289,0.5683174827,
100.7974706,101.5291929,1.220268716,1.211474222,-0.7691178186,
100.4184632,101.3783747,1.224874352,1.213276504,-0.3790074232,
100.6050261,102.418111,1.222602933,1.200959467,0.1865628929,
100.5029514,101.9332947,1.223844656,1.206671484,-0.1020746351,
100.1180557,101.2795041,1.228549627,1.214460923,-0.3848957031,
101.2201623,101.8819053,1.215172918,1.207280132,1.102106594,
101.3558987,102.7872935,1.213545551,1.196645965,0.1357363941,
100.5635796,101.680122,1.22310682,1.209675968,-0.7923191753,
100.8860694,102.7652329,1.219197068,1.196902848,0.3224898686,
100.1038414,101.8959334,1.228724076,1.207113924,-0.78222802,
101.322482,102.6093098,1.213945786,1.198721639,1.218640578,
100.8258381,102.5663434,1.219925392,1.199223799,-0.4966439084,
100.1192445,100.6994901,1.22853504,1.221456036,-0.7065936008,
100.3753845,101.483767,1.225400039,1.212016499,0.2561399858,
100.3390849,102.1798074,1.22584335,1.203760344,-0.03629951598,
100.5446775,101.081406,1.22333676,1.216841008,0.2055925433,
99.8406079,101.8402823,1.231963653,1.207773557,-0.7040695875,
100.4580703,101.363495,1.224391427,1.213454607,0.6174623734,
100.2030914,101.7824082,1.227507039,1.208460304,-0.2549788676,
99.91139511,100.6964287,1.231090807,1.221493171,-0.2916962924,
100.1914221,101.5919249,1.227650007,1.210726149,0.2800269501,
100.669141,101.740647,1.221824273,1.208956338,0.4777189619,
100.6570264,101.378348,1.221971326,1.213276824,-0.01211461724,
100.2342414,101.3607711,1.227125563,1.213487216,-0.422784971,
100.9732944,101.7702123,1.218143874,1.208605123,0.7390529972,
100.1750513,101.5028524,1.227850631,1.211788606,-0.798243101,
100.4160022,102.2782312,1.224904371,1.202601947,0.2409508904,
100.5232925,101.2727122,1.223597009,1.214542371,0.1072902765,
100.8206279,101.8555633,1.219988435,1.207592359,0.2973353642,
100.0453198,100.7882176,1.22944282,1.220380744,-0.7753081056,
100.879216,101.995123,1.219279897,1.205940014,0.8338962024,
99.83701065,100.8109563,1.232008042,1.220105478,-1.042205303,
100.0795835,101.8083623,1.229021902,1.208152231,0.2425728131,
100.1999043,101.6891402,1.227546083,1.209568689,0.1203208231,
100.0391705,101.2281933,1.229518391,1.215076511,-0.1607337723,
100.1229155,100.763685,1.228489996,1.220677866,0.08374494844,
100.3447275,101.2707133,1.225774418,1.214566344,0.2218120613,
99.42002378,101.1032792,1.237175323,1.216577751,-0.9247037502,
100.4772906,102.176136,1.224157213,1.203803597,1.057266803,
100.1597863,101.241875,1.228037764,1.214912308,-0.3175042674,
99.97953479,101.7288266,1.230251774,1.209096812,-0.1802515204,
100.4673475,101.993399,1.224278365,1.205960397,0.4878127504,
100.2096061,102.1295778,1.227427237,1.204352379,-0.2577414088,
100.083819,100.9135988,1.22896989,1.218864468,-0.1257871429,
100.3219198,100.9602569,1.226053092,1.218301179,0.2381008283,
100.2314746,101.0678079,1.227159438,1.217004727,-0.09044526765,
100.0211745,100.5416991,1.229739609,1.223373,-0.2103001005,
100.3561582,101.4460294,1.225634801,1.212467365,0.3349837814,
100.150968,101.3402096,1.228145893,1.213733428,-0.2051902496,
99.20062406,100.1431069,1.239911555,1.2282423,-0.950343922,
99.80291343,101.0262829,1.232428952,1.217504955,0.6022893694,
100.4042272,101.7918646,1.225048022,1.208348039,0.6013137876,
99.86603873,101.8311381,1.231649934,1.207882012,-0.5381884875,
100.4254603,102.200971,1.224789009,1.203511071,0.5594215796,
100.2795173,100.9824125,1.22657152,1.218033883,-0.1459429921,
99.54427727,100.706893,1.235631052,1.221366248,-0.7352400464,
99.70441202,101.2298463,1.233646511,1.21505667,0.1601347471,
100.0209721,101.9006783,1.229742098,1.207057716,0.3165600441,
99.89212725,101.2950352,1.231328268,1.214274715,-0.1288448167,
100.1675782,101.1354177,1.227942236,1.21619115,0.2754509987,
99.19865078,100.4963182,1.239936219,1.223925435,-0.9689274668,
100.1263297,102.0591089,1.228448105,1.20518395,0.9276789462,
99.47442823,100.3106118,1.236498688,1.226191305,-0.6519014985,
100.0476726,101.8502588,1.229413906,1.207655253,0.5732443764,
99.4498504,100.2384921,1.236804274,1.227073527,-0.5978222048,
99.1176416,99.85992968,1.240949623,1.231725282,-0.3322087987,
99.23584442,100.0370702,1.239471491,1.229544205,0.1182028215,
100.0011144,101.4840509,1.229986294,1.212013109,0.7652699339,
99.66794782,100.677198,1.234097849,1.221726492,-0.3331665384,
99.74353102,101.3036853,1.23316268,1.214171031,0.07558319894,
99.94050478,100.767282,1.230732227,1.220634293,0.196973759,
99.50911495,100.3385567,1.236067671,1.225849803,-0.4313898252,
99.30526172,100.1654783,1.238605064,1.22796798,-0.2038532291,
99.72845648,101.6605133,1.23334908,1.209909295,0.4231947576,
99.54565072,100.0752805,1.235614003,1.229074746,-0.1828057572,
99.78251813,101.1087146,1.232680857,1.21651235,0.2368674039,
99.48443564,101.086508,1.236374305,1.216779592,-0.2980824856,
98.7636967,99.43720356,1.245396883,1.236961576,-0.7207389414,
99.43815795,100.8844397,1.236949704,1.219216763,0.674461248,
99.62752524,101.4081374,1.234598568,1.212920414,0.1893672989,
99.29695619,101.2043364,1.238708665,1.215362942,-0.3305690574,
99.18092202,101.1203181,1.24015786,1.216372756,-0.1160341672,
98.78284385,99.55683156,1.245155487,1.235475236,-0.3980781687,
98.34459378,100.2327848,1.250704236,1.227143397,-0.4382500743,
99.4234181,100.291666,1.237133085,1.226422941,1.07882432,
98.97827452,100.2070928,1.242696951,1.227458023,-0.4451435818,
99.37123304,100.7029825,1.237782769,1.221413676,0.3929585252,
99.2679294,100.7495238,1.239070874,1.220849443,-0.1033036428,
98.90170784,100.1088896,1.243659009,1.228662114,-0.3662215601,
98.74387869,100.2858385,1.245646835,1.226494207,-0.157829145,
98.73445222,99.66124528,1.245765761,1.234180846,-0.009426477728,
98.92799533,100.0462994,1.24332854,1.229430781,0.1935431179,
98.24427783,99.05860308,1.251981314,1.241689224,-0.6837175066,
99.39670408,101.1775599,1.237465579,1.215684585,1.152426251,
99.15892666,100.3460072,1.240432951,1.225758786,-0.2377774209,
98.19445923,99.23063201,1.252616502,1.239536598,-0.9644674305,
